gene1,gene2,co-expression,BP,CC,MF,label,ppi
CD2,TMEM154,0.30738305875829974,0.0,1.0,1.0,0,P06729:Q6P9G4
LPXN,POLR3F,0.11238728674823245,0.10861592111592112,0.3333333333333333,0.9078189300411522,0,O60711:Q9H1D9
IL17A,IL17RA,0.12975957002424332,0.22905997511260667,0.42857142857142855,0.7551020408163264,1,Q16552:Q96F46
LRPPRC,MRPL11,0.730068277403908,0.18888888888888888,0.4114057239057239,0.9108527131782945,-1,P42704:Q9Y3B7
RPS24,BMS1,0.7507198066555858,0.5303030303030303,0.6407407407407407,0.41761363636363635,-1,P62847:Q14692
MRPS15,MRPL52,0.4764857246913346,1.0,0.43397727272727293,0.75,-1,P82914:Q86TS9
ACTA2,MRPL15,-0.08647236013352472,0.1111111111111111,0.18000000000000002,0.75,0,P62736:Q9P015
RAC1,NKD1,0.49394009241368736,0.19365319865319863,0.5476190476190476,0.9215686274509804,0,P63000:Q969G9
MRPL2,PSMB7,0.7290519557449668,0.14285714285714285,0.52562358276644,0.24470899470899468,0,Q5T653:Q99436
EIF3J,RNF44,-0.01777427875628953,0.125,0.0,0.8464646464646464,0,O75822:Q7L0R7
TUFM,MRPS30,0.771495934488998,0.23809523809523808,0.262310606060606,0.5833333333333334,-1,P49411:Q9NP92
RXFP3,AP4S1,0.17524811566288717,0.13015873015873014,0.2132275132275132,0.0,0,Q9NSD7:Q9Y587
RPSA,KIAA1143,0.560174158026331,0.0,0.0,1.0,0,P08865:Q96AT1
SNRPD3,DEFB110,0.0,0.10705266955266954,0.5,0.26666666666666666,0,P62318:Q30KQ9
RPS2,RPS2,1.0,0.8431372549019608,0.7024363233665558,0.7480769230769231,0,P15880:P15880
RPS17,CDH1,0.22190077970937566,0.14594457266871055,0.5262390670553936,0.23829787234042554,-1,P08708:P12830
SENP8,H2AC1,0.8481584703513723,0.07692307692307693,0.20714285714285716,0.3333333333333333,0,Q96LD8:Q96QV6
HTATSF1,SNRPG,0.08928989160711642,0.6875850340136054,0.45905483405483405,0.903125,-1,O43719:P62308
NDUFS5,UQCRFS1,0.359697323781872,0.31346153846153846,0.3910256410256409,0.5444444444444445,-1,O43920:P47985
EIF2S2,ABCE1,0.9197982241563643,0.23729395604395603,0.5259259259259259,0.37506613756613755,-1,P20042:P61221
CLIC3,LMNA,0.33973521713266946,0.1614183307731695,0.4518707482993197,0.950574712643678,0,O95833:P02545
RPL9,LYAR,0.1808382455367779,0.08904151404151403,0.3727272727272727,0.7782608695652173,-1,P32969:Q9NX58
NUDT21,NUDT21,1.0,0.6281605975723623,0.4966666666666665,0.851978021978022,1,O43809:O43809
EIF3H,EIF2S2,0.7501442914116023,0.425,0.7992063492063491,0.8447154471544716,-1,O15372:P20042
CD247,CD247,1.0,0.3386104636104636,0.8681623931623932,0.9233333333333333,1,P20963:P20963
EIF2S2,RPS19,0.616691751088808,0.14367604617604618,0.6760797342192691,0.7017543859649122,-1,P20042:P39019
NGF,KLHL3,-0.010523693527550643,0.1037314135140222,0.6307692307692307,0.8222222222222224,0,P01138:Q9UH77
TUFM,MRPL46,0.7669879257420686,0.3333333333333333,0.28991477272727273,0.25,-1,P49411:Q9H2W6
SDC2,PPP1R14C,-0.021131770941897186,0.0,0.6666666666666666,0.125,0,P34741:Q8TAE6
SNRPB2,CRNKL1,0.8164639198812053,0.6285714285714286,0.5430272108843538,0.625,1,P08579:Q9BZJ0
BMI1,H3C1,0.18577794911018372,0.462037037037037,0.8444444444444446,0.9709302325581395,1,P35226:P68431
UTP4,IMP4,0.7103135969761426,0.7708333333333334,0.42013888888888884,0.7958333333333334,-1,Q969X6:Q96G21
RPL13,RPL41,0.9401183564018937,1.0,0.7962406015037593,0.4833333333333334,-1,P26373:P62945
FGG,FGG,1.0,0.1787992007992008,0.7530904280904281,0.6739583333333333,1,P02679:P02679
CDKN1B,SKA1,-0.006309840929200738,0.1823447576567739,0.5681547619047619,0.9191919191919191,0,P46527:Q96BD8
RPS2,EIF1AD,0.7384574401074623,0.25,0.6,0.9648148148148149,-1,P15880:Q8N9N8
RASSF10,POP5,-0.08163517423525139,0.0875,0.18575837742504409,0.8968750000000001,0,A6NK89:Q969H6
RPS12,RPS24,0.9126437608654671,0.48839285714285713,0.7233766233766233,0.6476190476190476,1,P25398:P62847
MCAT,MRPS18B,0.4261883118298285,0.11574074074074074,0.28991477272727273,0.24333333333333332,-1,Q8IVS2:Q9Y676
MRPS25,MRPS21,0.6670838338421641,1.0,0.7306818181818182,0.7222222222222223,-1,P82663:P82921
DMAC1,LSM5,0.5700339057283209,0.07432844932844933,0.19484848484848485,0.0,0,Q96GE9:Q9Y4Y9
EFTUD2,NLRP10,0.21986272204625776,0.1033938283938284,0.5,0.5222222222222223,0,Q15029:Q86W26
MAPK6,UGT1A10,0.15794758463319186,0.13783068783068783,0.3214285714285714,0.5677655677655677,0,Q16659:Q9HAW8
SLIRP,MRPL39,0.5410535598055277,0.1111111111111111,0.4302584670231729,0.625,0,Q9GZT3:Q9NYK5
IL6,RTP2,-0.06665535075631011,0.125,0.4444444444444444,0.9711711711711712,0,P05231:Q5QGT7
TRGV5,CD3G,0.4388412017584209,0.2496873496873497,0.23888888888888885,0.0,0,A0A0B4J1U4:P09693
LRPPRC,NOX4,0.004782714998895399,0.13954348121014787,0.5111111111111111,0.22938988095238094,0,P42704:Q9NPH5
KCNK12,COPS3,0.14257338850368076,0.07114262371615312,0.28571428571428575,1.0,0,Q9HB15:Q9UNS2
ENTPD6,RPL36A,0.019841509464829352,0.10277777777777779,0.3900621118012422,0.12142857142857143,0,O75354:P83881
FCN3,FCN3,1.0,0.4476800976800977,0.623015873015873,0.8666666666666666,1,O75636:O75636
AMBP,APEH,-0.07124400119184543,0.27037037037037037,0.46904761904761905,0.723015873015873,0,P02760:P13798
MPHOSPH10,DCAF13,0.7258488262696668,0.28171991407285524,0.6003333333333333,0.4333333333333333,-1,O00566:Q9NV06
GTPBP6,MRPL49,0.6084296765115241,0.0,0.2432359307359307,0.2380952380952381,-1,O43824:Q13405
RNASEH1,ARAP2,0.0970108162558252,0.09126984126984126,0.2,0.3560606060606061,0,O60930:Q8WZ64
SMN1,RTN1,-0.04375653068343051,0.15023310023310024,0.3125541125541125,1.0,0,Q16637:Q16799
VPS72,DISP1,0.43956654804918144,0.13060966810966812,0.5,0.7333333333333334,0,Q15906:Q96F81
RAN,RAX,0.06994634201217706,0.17761286332714904,0.6,0.15925925925925924,0,P62826:Q9Y2V3
RPS16,UTP3,0.6506644995974091,0.347008547008547,0.5481481481481482,0.875,-1,P62249:Q9NQZ2
SQSTM1,TMEM87A,0.5519620556955807,0.5539772727272727,0.3326839826839827,0.1111111111111111,0,Q13501:Q8NBN3
PIWIL1,TDRKH,0.7023945724201127,0.3675324675324675,0.6666666666666666,0.8928571428571429,1,Q96J94:Q9Y2W6
FOSL1,HSPA2,-0.07431021081989071,0.2198431685273791,0.33163265306122447,0.9370490620490621,-1,P15407:P54652
MSS51,TRIM42,-0.011911219435884107,0.0,0.0,0.9882816661340151,0,Q4VC12:Q8IWZ5
MEOX2,TTLL10,-0.02409715583161444,0.09090909090909091,0.5,0.8874223602484471,-1,P50222:Q6ZVT0
CRBN,IKZF2,0.0254028712775231,0.1,1.0,0.7290123456790123,1,Q96SW2:Q9UKS7
EXOC4,WDR13,0.4912813279647314,0.125,0.6666666666666666,0.0,0,Q96A65:Q9H1Z4
YWHAQ,BAIAP2,0.20248289712699996,0.14523809523809525,0.541693722943723,0.9739795918367348,1,P27348:Q9UQB8
RPS29,RACK1,0.7221713268841751,0.12326580690551278,0.5023809523809524,0.2289497969730528,-1,P62273:P63244
SART1,SNRPE,0.6107476425168402,0.6498168498168497,0.4571986607142857,0.9791666666666666,-1,O43290:P62304
SNU13,NOL10,0.35608877415281326,1.0,0.8222222222222222,1.0,-1,P55769:Q9BSC4
RPS12,EIF1AD,0.7957352001709679,0.25,0.625,0.9648148148148149,-1,P25398:Q8N9N8
PSMA5,ZNF569,0.225677875423213,0.05263157894736842,1.0,0.6444444444444445,0,P28066:Q5MCW4
DPYSL4,MID2,-0.2899460102688717,0.08364841177341176,0.2333333333333333,0.9852627257799672,0,O14531:Q9UJV3
TMC7,ASF1B,0.24252159003059234,0.12055555555555555,0.2857142857142857,0.13903061224489793,0,Q7Z402:Q9NVP2
MRPL30,MRPL42,0.7822718496059858,1.0,0.5049715909090908,0.5833333333333334,1,Q8TCC3:Q9Y6G3
NUP62,NUP37,0.8614847680749336,0.32023809523809527,0.4660818713450292,1.0,-1,P37198:Q8NFH4
CUTA,AKR7L,-0.2231462720870808,0.0,0.4444444444444445,0.125,0,O60888:Q8NHP1
ISG15,SGPP2,0.33301372753882963,0.1134004884004884,0.26190476190476186,0.11388888888888889,0,P05161:Q8IWX5
SLC15A2,TNFRSF25,0.1352922796235587,0.11966248037676609,0.8,0.19642857142857142,0,Q16348:Q93038
ATXN7,SF3B5,0.5984831931051514,0.1624795751633987,0.47571428571428565,0.925,-1,O15265:Q9BWJ5
RPS3,RAD54L2,0.6240101700818488,0.195,1.0,0.699295634920635,0,P23396:Q9Y4B4
GABBR2,REEP1,0.13662997847822964,0.1074074074074074,0.3553571428571428,0.8222222222222224,0,O75899:Q9H902
UBE2I,GFI1,0.13363602374051042,0.3984463793287323,0.4416666666666667,0.7265542328042329,1,P63279:Q99684
MRPS7,MRPL11,0.6878067401075011,1.0,0.4563131313131314,0.28682170542635654,-1,Q9Y2R9:Q9Y3B7
GLE1,GLE1,1.0,0.6190476190476191,0.40964912280701754,0.9759562841530055,1,Q53GS7:Q53GS7
LTBR,TRAF2,0.11138316889768173,0.22660355517498376,0.31423992673992673,0.9568615824362952,1,P36941:Q12933
FST,ZNF519,-0.12401972001728892,0.75,1.0,0.17037037037037037,0,P19883:Q8TB69
GFM1,MRPL4,0.6857326454600687,0.25,0.262310606060606,0.6785714285714286,-1,Q96RP9:Q9BYD3
PRCP,PDZK1,-0.027286761284677316,0.1231737012987013,0.43452380952380953,0.8782608695652173,0,P42785:Q5T2W1
TRAF1,SNED1,0.22125795112255442,0.16666666666666666,0.41666666666666663,0.3333333333333333,0,Q13077:Q8TER0
STAM,TONSL,0.2621711211129656,0.10730158730158733,0.35490196078431374,0.7500000000000001,0,Q92783:Q96HA7
H2BC11,TRIL,-0.19169375794220395,0.23159614723082214,0.43333333333333335,0.7777777777777777,0,P06899:Q7L0X0
ARTN,PHYHIPL,-0.10198396537194589,0.0,0.5,1.0,0,Q5T4W7:Q96FC7
HLA-B,MRPS23,-0.1175698568849147,0.125,0.2965277777777778,0.6785714285714286,0,P01889:Q9Y3D9
VHL,COPS3,0.3957971234914444,0.19231491279188648,0.557142857142857,1.0,1,P40337:Q9UNS2
UBA6,UBD,0.0,0.2853575119506492,0.51875,0.9333333333333332,1,A0AVT1:O15205
IGHV3-23,ANKDD1A,0.25126147095014306,0.16666666666666666,0.0,0.5,0,P01764:Q495B1
RPS3,EEF1A1,0.8884236964235802,0.426025641025641,0.4544047619047619,0.7121604938271605,-1,P23396:P68104
KCTD6,SETDB2,0.16628366831840805,0.12607833343127461,0.56,0.5268070313524859,0,Q8NC69:Q96T68
CD28,ADAMTS8,-0.004263281543528817,0.14722222222222223,0.3611111111111111,0.22123015873015872,0,P10747:Q9UP79
GTF2H3,TAF12,0.6920720240823874,0.33104689829148026,0.6101010101010101,0.7660256410256411,-1,Q13889:Q16514
FEN1,LURAP1,-0.0751225712138602,0.11805555555555555,0.4666666666666666,1.0,0,P39748:Q96LR2
PDHA1,PDHB,0.5805095051317134,0.7769886363636364,0.4346153846153846,0.7186507936507937,1,P08559:P11177
RPLP0,RPL22,0.7504137439958344,0.7181818181818181,0.6882936507936508,0.7931034482758621,-1,P05388:P35268
RSU1,RSU1,0.9999999999999999,0.5416666666666666,0.45555555555555555,1.0,0,Q15404:Q15404
SLC22A6,CMTM5,-0.012816402957295059,0.1402116402116402,0.6666666666666666,0.9961240310077518,0,Q4U2R8:Q96DZ9
PSMA2,COTL1,0.23596346760055192,0.19999999999999998,0.3646825396825397,0.8333333333333333,0,P25787:Q14019
PIAS4,XXYLT1,0.2628539958807749,0.14285714285714285,0.25,0.1874236874236874,0,Q8N2W9:Q8NBI6
DRD3,TDRKH,0.14510242529739295,0.12687590187590186,0.13611111111111113,0.8928571428571429,0,P35462:Q9Y2W6
RPS4X,WDR3,0.5416627932102573,0.5416666666666666,0.5983333333333334,1.0,-1,P62701:Q9UNX4
NDUFB10,UQCRC2,0.7752143480468207,0.7285714285714285,0.5324786324786325,0.8158730158730159,-1,O96000:P22695
RPL31,BOP1,0.2668247903634424,0.11975308641975307,0.27051282051282055,0.9055555555555556,-1,P62899:Q14137
GBE1,OR51F2,-0.058500830193435376,0.14583333333333331,0.3333333333333333,0.16666666666666666,0,Q04446:Q8NH61
HTRA3,XIAP,0.284340067364869,0.14152285336495865,0.4647058823529412,0.8661976911976912,1,P83110:P98170
H4C1,ASXL1,0.12166382763506241,0.16825396825396824,0.4999999999999999,0.7535087719298246,-1,P62805:Q8IXJ9
SLIRP,MRPS16,0.5596613711557513,0.11574074074074074,0.28991477272727273,0.4375,-1,Q9GZT3:Q9Y3D3
ZMAT3,TIMM10B,0.3341909542809859,0.2638888888888889,0.18888888888888888,0.911111111111111,0,Q9HA38:Q9Y5J6
PDHA1,PDK1,0.1828864132476193,0.2174938157081014,0.66875,0.6334325396825397,1,P08559:Q15118
MT-ND1,NDUFA5,0.5765743256323225,0.3410005027652086,0.6605616605616604,0.9270833333333334,-1,P03886:Q16718
EIF2S1,EIF2S2,0.920315205971228,0.425,0.7992063492063491,0.8447154471544716,1,P05198:P20042
TAPT1,TMEM25,0.4010633552108846,0.15079365079365079,0.4419642857142857,0.14285714285714285,0,Q6NXT6:Q86YD3
KRTAP6-2,HEY2,0.0,0.12984984499069005,0.3714285714285715,0.7440586419753087,-1,Q3LI66:Q9UBP5
NCK2,ATL3,0.5542121210500973,0.2136904761904762,0.39897959183673476,0.6210317460317459,0,O43639:Q6DD88
LSM10,MNT,0.502970360650171,0.10873015873015875,0.75,0.6074652777777778,0,Q969L4:Q99583
SNRPD3,RBM48,0.5286017983807086,0.625,0.8400000000000001,0.9722222222222222,-1,P62318:Q5RL73
MRPS25,RBFA,0.5950050641353137,0.14583333333333331,1.0,0.25,-1,P82663:Q8N0V3
H2AC11,H2BC10,0.6806383710756193,0.08520074696545286,0.3224747474747475,0.6944444444444444,1,P0C0S8:P62807
RPS9,NOL10,0.5921047155095267,0.1111111111111111,0.8222222222222222,1.0,-1,P46781:Q9BSC4
SLC15A4,POLH,0.7111899666673566,0.09008658008658008,0.47543859649122805,0.5775,0,Q8N697:Q9Y253
TUFM,MRPL17,0.6786765151127644,0.3333333333333333,0.2491258741258741,0.8125,-1,P49411:Q9NRX2
TVP23A,VASP,-0.176296750386849,0.09832621082621083,0.16222718253968255,0.9558823529411765,0,A6NH52:P50552
GFRA3,ARTN,0.1935621221781861,0.2503472222222222,0.5,0.625,1,O60609:Q5T4W7
ADRA2B,NDUFA11,0.36248874869024467,0.1130952380952381,0.2673992673992674,1.0,0,P18089:Q86Y39
RRP9,RPS14,0.7845518177001239,0.17003968253968255,0.4670068027210884,0.7375,-1,O43818:P62263
NDUFS3,NDUFC2,0.44723629900691575,0.2043349507635222,0.4954365079365079,0.7083333333333334,-1,O75489:O95298
UBOX5,SLC47A1,-0.030642838878012765,0.07007783882783881,0.3194444444444444,0.22418154761904763,0,O94941:Q96FL8
ITGA2B,CIB1,0.03621877871768049,0.1452131832813651,0.4051684088269454,0.8719498910675381,1,P08514:Q99828
UBE2I,SIAH1,0.7187089861487344,0.38534104784104783,0.8384615384615384,0.9328231292517005,1,P63279:Q8IUQ4
HGS,VPS37B,0.4745350986113739,0.2508612599521691,0.4098878394332939,1.0,1,O14964:Q9H9H4
TRIM26,SUCLA2,0.21800694429856116,0.10901003758146617,0.3669191919191919,0.8078703703703705,0,Q12899:Q9P2R7
PZP,LAMTOR4,-0.1562186676987667,0.10289256198347108,0.14994331065759636,0.43660130718954243,0,P20742:Q0VGL1
CD28,CD80,0.22807801643434314,0.21644189144189144,0.8944444444444444,0.8357142857142856,1,P10747:P33681
RPS3A,COA8,0.1154569565217537,0.11681547619047619,0.4107142857142857,1.0,0,P61247:Q96IL0
PTP4A3,UBE2D2,0.20128479660234863,0.09314851814851816,0.4636363636363636,0.8641381766381769,0,O75365:P62837
NUP62,NDC1,0.8522248379065047,0.22367424242424241,0.798892580287929,0.625,-1,P37198:Q9BTX1
MRPS15,MRPL1,0.40087675986361554,1.0,0.8017676767676768,0.625,-1,P82914:Q9BYD6
NDUFS4,UQCRH,0.48784149785426245,0.6818181818181818,0.5629960317460317,0.890625,-1,O43181:P07919
DAP3,MRPS31,0.7792134445744757,1.0,0.6787190082644629,0.55,-1,P51398:Q92665
CACTIN,PPIL3,0.7937448748032601,0.38791423001949316,0.761904761904762,0.712962962962963,0,Q8WUQ7:Q9H2H8
RPL10,NIFK,0.6661205231545138,0.15277777777777776,0.3053571428571429,0.6666666666666666,-1,P27635:Q9BYG3
RNASEH2A,MYRFL,0.2422370472196641,0.09191176470588236,0.225,0.25,0,O75792:Q96LU7
MED7,SPACA1,0.5778756436132757,0.14285714285714285,0.15476190476190477,1.0,0,O43513:Q9HBV2
OXA1L,MRPL15,0.4750612617085058,0.5416666666666666,0.5314285714285714,0.75,-1,Q15070:Q9P015
NDUFAF8,BABAM2,0.031478439448532396,0.09221630445678888,0.22258064516129034,0.875,0,A1L188:Q9NXR7
IL1B,APOA1,-0.00665472758581495,0.15344865707768932,0.5807738095238096,0.777088948787062,0,P01584:P02647
RAC1,PRDM10,0.4192702817895463,0.17994505494505492,0.505,0.37333333333333335,0,P63000:Q9NQV6
RPS9,RPS21,0.9079434630485974,0.7777777777777778,0.7340136054421768,0.7272727272727273,1,P46781:P63220
FSHR,MEOX2,-0.03936372175073555,0.15566849816849815,0.3466666666666666,0.9590657822001106,0,P23945:P50222
MRPS14,PKD2,0.5051088094474443,0.09807171003599573,0.2490121580547112,0.717157337611883,0,O60783:Q13563
PRPF6,TXNL4A,0.32372426211278044,0.5031746031746032,0.5533730158730158,1.0,1,O94906:P83876
NOL3,SDC4,0.2606592531547201,0.12867183321728773,0.4714285714285715,0.9138888888888889,0,O60936:P31431
ZCCHC18,MRPL35,0.2205260832137741,0.0,0.20102813852813853,0.17142857142857143,0,P0CG32:Q9NZE8
GIPC1,FANCF,-0.07127669992806317,0.13333333333333333,0.475,1.0,0,O14908:Q9NPI8
TRBV9,GOLGA8R,0.03069442820586218,0.125,0.2222222222222222,0.0,0,A0A0B4J1U6:I6L899
PDK1,TERB1,0.032328670359144156,0.15661375661375662,0.13055555555555556,1.0,0,Q15118:Q8NA31
RPS3,RPS19,0.9440207520218297,0.24346306471306461,0.6760797342192691,0.7017543859649122,-1,P23396:P39019
RPL10A,RPL7L1,0.612713619717076,0.11805555555555555,0.39999999999999997,0.5714285714285714,-1,P62906:Q6DKI1
ADA2,MID2,-0.09267142982565311,0.12788299663299665,0.2333333333333333,0.9769006568144499,0,Q9NZK5:Q9UJV3
CALCR,PPME1,0.1472346364022261,0.12698412698412698,0.3333333333333333,0.4077838827838828,0,P30988:Q9Y570
MPDU1,EIF3G,-0.06282236750133376,0.2785714285714286,0.38333333333333336,0.8080808080808081,0,O75352:O75821
NCBP2,PRPF8,0.7058211463226522,0.4618343195266271,0.5383503401360543,0.8459935897435896,-1,P52298:Q6P2Q9
PRKN,NDUFB9,0.7344345736158765,0.15923821548821548,0.24285714285714288,0.890625,0,O60260:Q9Y6M9
RPS5,RPS15A,0.9549348277293556,0.6027777777777777,0.739021164021164,0.6911764705882353,-1,P46782:P62244
XAF1,MSRB2,0.17424583047873946,0.1349206349206349,0.6000000000000001,0.6904761904761904,0,Q6GPH4:Q9Y3D2
AIMP2,GPRC5C,-0.11602861000904899,0.25,0.31481481481481477,0.18333333333333335,0,Q13155:Q9NQ84
AKAP5,ACBD7,0.7558274616760978,0.1,0.0,0.7222222222222222,0,P24588:Q8N6N7
GHRH,MCEE,-0.12323332366332489,0.09444444444444444,0.2,0.27083333333333337,0,P01286:Q96PE7
RPS28,UTP14A,0.7802404612949158,1.0,0.5388888888888889,0.9347826086956522,-1,P62857:Q9BVJ6
UQCRQ,NDUFB9,0.3239356966771249,0.28261183261183265,0.6178571428571428,0.0,-1,O14949:Q9Y6M9
TCF3,TTBK2,0.355762145921659,0.12851821381233144,0.45686274509803915,0.3155575905575906,0,P15923:Q6IQ55
IL17A,MMP28,0.0018701126282981162,0.18333333333333335,0.5208333333333333,0.5102040816326531,0,Q16552:Q9H239
POLR2K,MED10,0.8400662352828416,0.13216374269005848,0.6333333333333333,0.8632478632478632,-1,P53803:Q9BTT4
MSRB3,CISD1,0.09116994561915484,0.13068181818181818,0.8518518518518517,0.34897959183673477,0,Q8IXL7:Q9NZ45
NCBP2,LSM6,0.8107324865243751,0.5523809523809524,0.3613095238095238,0.9574468085106383,-1,P52298:P62312
RPS28,RPS27A,0.8957178438873699,0.5902777777777778,0.8273681515617,0.7761111111111111,-1,P62857:P62979
CSNK1A1,RPS27A,0.550907947484752,0.22407407407407406,0.8273681515617,0.7761111111111111,-1,P48729:P62979
PRPF6,IK,0.8666760922605489,0.443859649122807,0.5341991341991342,1.0,-1,O94906:Q13123
RPSA,RPS19,0.9467565327312283,0.24346306471306461,0.6760797342192691,0.7017543859649122,-1,P08865:P39019
SGCG,ESR2,-0.0904470294077352,0.09411616161616161,0.37962962962962965,0.642141131815045,0,Q13326:Q92731
RHOBTB3,WASF1,0.19861352023083284,0.10069440363558012,0.33166666666666667,0.9027777777777777,0,O94955:Q92558
GTPBP1,BCL10,0.46589608359661494,0.18460679532108099,0.7554945054945056,0.8514084507042253,0,O00178:O95999
MRPL52,MRM2,0.8336908017916119,0.12176527176527174,0.5833333333333334,0.1,-1,Q86TS9:Q9UI43
L1CAM,RPL28,-0.23248519431847856,0.17777777777777778,0.38864468864468854,0.7692307692307693,0,P32004:P46779
RPL7A,LYAR,0.2699287492728462,0.24607466063348413,0.6454545454545455,0.7782608695652173,-1,P62424:Q9NX58
EPRS1,RPUSD4,0.4495098091149737,0.14186507936507936,0.29000000000000004,0.4835497835497837,0,P07814:Q96CM3
TIPRL,TIPRL,1.0,0.5833333333333334,1.0,0.9142857142857143,1,O75663:O75663
UBE2V1,FAM151B,0.3717974028920772,0.25,0.5,1.0,0,Q13404:Q6UXP7
MRPL3,OR2A7,0.17914146423956664,0.1125,0.29166666666666663,0.19444444444444442,0,P09001:Q96R45
PLRG1,PLRG1,1.0,0.6887464387464387,0.5317765567765568,1.0,1,O43660:O43660
H3C1,H2BC1,0.9528622772190861,0.3980623543123543,0.5084656084656085,0.5,-1,P68431:Q96A08
RPS24,RPL8,0.9521756489808729,1.0,0.6457482993197278,0.5166666666666667,-1,P62847:P62917
KRIT1,TMEM141,0.04419483960122265,0.0,0.5833333333333334,1.0,0,O00522:Q96I45
RPS25,EIF4G1,0.5687067284166127,0.19437310574853828,0.7770186335403725,0.8386986301369863,-1,P62851:Q04637
RPS15A,MAN2C1,0.5322584302796657,0.18333333333333335,0.9166666666666666,0.27499999999999997,0,P62244:Q9NTJ4
RPS8,LRRC47,0.4894982829974816,0.125,0.0,0.4583333333333333,-1,P62241:Q8N1G4
SMG9,MEAF6,0.6539236670965081,0.2026830808080808,0.2506198347107437,0.8153846153846154,0,Q9H0W8:Q9HAF1
H3C1,H3C1,1.0,0.6417989417989418,0.8444444444444446,0.9709302325581395,1,P68431:P68431
UTP15,RRP7A,0.7427948631313419,0.3129370629370629,0.5318181818181819,0.8928571428571429,-1,Q8TED0:Q9Y3A4
RPL21,RPL15,0.8893696640300005,0.82,0.6668571428571428,0.5892857142857143,-1,P46778:P61313
TFAM,TFAM,0.9999999999999999,0.3985497932866353,0.5456140350877192,0.678628117913832,1,Q00059:Q00059
BCL2A1,BCL2A1,1.0,0.2922815279958137,0.6666666666666666,0.9358974358974359,1,Q16548:Q16548
STING1,YIPF2,0.28271733115316316,0.2,0.19074074074074074,0.9770114942528735,-1,Q86WV6:Q9BWQ6
EIF2S2,RPS9,0.49914245063612767,0.18796296296296297,0.669426406926407,0.5533333333333333,-1,P20042:P46781
POLR2D,POLR2M,0.2188440992834342,0.16666666666666666,0.3988215488215488,0.25,-1,O15514:P0CAP2
TAF9,GTF2H4,0.5818616215510072,0.5669642857142857,0.9127413127413125,0.8041666666666666,-1,Q16594:Q92759
MRPS5,MRPS15,0.36866497128044434,1.0,0.5039772727272727,0.5333333333333334,-1,P82675:P82914
RPS15A,MALSU1,0.5101787120490722,0.1800189393939394,0.31428571428571433,0.8911111111111111,0,P62244:Q96EH3
CYB5A,RBX1,-0.26984683904674606,0.0741592236389278,0.6313668992012942,0.6543730158730158,0,P00167:P62877
MT-ND6,NDUFV3,0.014433658343628315,0.3392911010558069,0.47794117647058826,0.2625,-1,P03923:P56181
RPS19,AP1AR,0.44792696592727216,0.12366973304473305,0.2669642857142857,0.5333333333333333,0,P39019:Q63HQ0
TCF4,PTPRO,0.015024952239587655,0.13740275927775927,0.2855555555555555,0.4715167548500882,0,P15884:Q16827
SNRPD3,ESS2,0.5786563853032896,0.6923076923076924,0.7083333333333334,1.0,0,P62318:Q96DF8
NDUFAB1,DDX28,0.1337888525561038,0.18333333333333335,0.54,0.15995670995670996,-1,O14561:Q9NUL7
RFC5,SRSF9,0.8223064969675683,0.11964285714285712,0.9185185185185184,0.8125,0,P40937:Q13242
AQR,KIN,0.8928387696647967,0.26406926406926406,0.5592592592592592,0.44285714285714295,-1,O60306:O60870
ELOB,TPSD1,0.00920933273649612,0.16666666666666666,0.5,0.15476190476190477,0,Q15370:Q9BZJ3
CEP63,KLF6,0.4007402076714698,0.09636363636363636,0.4772727272727273,0.512962962962963,0,Q96MT8:Q99612
